,date,url,headline,articles,doc_type,material_type,section,keywords
3996,2021-05-28,https://www.nytimes.com/video/us/100000007788338/san-jose-shooting-vigil.html,San Jose Holds Vigil for Victims of Rail Yard Shooting,"Hundreds gathered outside City Hall in San Jose, Calif., on Thursday evening to memorialize the nine transit authority employees who were killed by a co-worker at the rail yard the day before.",multimedia,Video,,"['San Jose, Calif, Shooting (2021)', 'Murders, Attempted Murders and Homicides', 'Funerals and Memorials']"
3997,2021-05-28,https://www.nytimes.com/2021/05/28/opinion/israel-palestine-peace-process.html,Real Peace Depends on Recognizing Israel’s Right to Exist,Accepting Israel's right to exist is a prerequisite for a lasting peace.,article,Op-Ed,,"['Palestinians', 'Peace Process', 'Zionism']"
3998,2021-05-28,https://www.nytimes.com/2021/05/28/business/media/Nikole-Hannah-Jones-UNC-tenure.html,Times Journalist Weighs Legal Action Against University of North Carolina,"Nikole Hannah-Jones, a creator of the 1619 Project who is scheduled to start as a professor at the university this summer, has retained lawyers to represent her in a dispute over tenure.",article,News,,"['Tenure', 'Colleges and Universities', 'Journalism Schools', 'Suits and Litigation (Civil)', 'Black People', 'Blacks', 'Discrimination', 'Writing and Writers', 'News and News Media', 'Slavery (Historical)']"
3999,2021-05-28,https://www.nytimes.com/2021/05/28/us/college-admissions-scandal-mark-hauser.html,Equity Firm Founder Sentenced to Two Months in College Admissions Scandal,"Lawyers for Lori Loughlin and Mossimo Giannulli said Mark Hauser, a private equity executive, recommended the services of a central figure in the admissions scandal.",article,News,,"['College Admissions Scandal (2019)', 'Frauds and Swindling']"
4000,2021-05-28,https://www.nytimes.com/2021/05/28/at-home/newsletter.html,What to Do This Weekend,Summer’s here.,article,News,,['Quarantine (Life and Culture)']
4001,2021-05-28,https://www.nytimes.com/2021/05/28/theater/ever-after-indiana-broadway.html,Does the Devil Wear Prada in Indiana?,"Discovering Broadway, a nonprofit founded in 2019, has brought actors and writers to the state for weeklong retreats to workshop movies-turned-musicals.",article,News,,['Theater']
4002,2021-05-28,https://www.nytimes.com/2021/05/28/part-1-shadow-army.html,Part 1: Shadow Army?,A German military officer is arrested with a loaded gun and turns out to be part of a nationwide network of far-right extremists.,audiocontainer,News,,['Fringe Groups and Movements']
4003,2021-05-28,https://www.nytimes.com/2021/05/28/business/bangladesh-worker-safety-accord.html,Fears for Bangladesh Garment Workers as Safety Agreement Nears an End,"The Rana Plaza collapse led to the agreement, which improved factory safety for workers. Despite a last-minute extension, its legacy may be in jeopardy.",article,News,,"['Rana Plaza Building Collapse, Bangladesh (2013)', 'Workplace Hazards and Violations', 'Factories and Manufacturing', 'Fashion and Apparel', 'International Trade and World Market', 'Politics and Government', 'Labor and Jobs', 'Organized Labor']"
4004,2021-05-28,https://www.nytimes.com/2021/05/28/world/middleeast/iran-election-khamenei-raisi.html,Iran Clears Way for Hard-line Judiciary Chief to Become President,"Potential rivals to Ebrahim Raisi, Ayatollah Khamenei’s favored choice, were barred from the June 18 election, and the remaining candidates do not present a serious challenge.",article,News,,['Elections']
4005,2021-05-28,https://www.nytimes.com/2021/05/28/podcasts/the-daily-newsletter-michael-barbaro-astead-herndon.html,The Daily: Where’s Michael?,"We explain why we’ve had so many guest hosts lately, and introduce you to one of them.",article,News,,['Podcasts']
4006,2021-05-28,https://www.nytimes.com/2021/05/28/us/politics/capitol-riot-commission-republicans.html,"Senate Republicans Filibuster Jan. 6 Inquiry Bill, Blocking an Investigation","The vote killed the best chance for an independent accounting of the deadly Capitol attack, which Republicans feared would damage them politically.",article,News,,"['Storming of the US Capitol (Jan, 2021)', 'Filibusters and Debate Curbs', 'United States Politics and Government']"
4007,2021-05-28,https://www.nytimes.com/2021/05/28/nyregion/carl-heastie-investigation-patrick-jenkins.html,Lobbyist Closely Tied to N.Y. Assembly Speaker Draws Federal Scrutiny,"The public corruption unit of the U.S. attorney’s office in Manhattan is examining Patrick Jenkins, a former aide to Carl Heastie and a top state lobbyist.",article,News,,"['Politics and Government', 'State Legislatures', 'Lobbying and Lobbyists', 'Consultants', 'Corruption (Institutional)', 'Content Type: Personal Profile']"
4008,2021-05-28,https://www.nytimes.com/2021/05/28/world/europe/faye-schulman-dead.html,Faye Schulman Dies; Fought Nazis With a Rifle and a Camera,She joined the Resistance brigade after her family was executed and used her photographs as proof of German barbarity and Jews’ determination to fight back.,article,Obituary (Obit),,"['Deaths (Obituaries)', 'Photography', 'Holocaust and the Nazi Era', 'World War II (1939-45)', 'Jews and Judaism']"
4009,2021-05-28,https://www.nytimes.com/2021/05/28/us/politics/biden-memorial-day.html,Biden recognizes the sacrifice of service members in a speech ahead of Memorial Day.,The speech came a day after the Pentagon confirmed that United States troops and their NATO allies intend to be out of Afghanistan by July.,article,News,,"['Afghanistan War (2001- )', 'Speeches and Statements', 'United States Defense and Military Forces']"
4010,2021-05-28,https://www.nytimes.com/2021/05/28/opinion/letters/republicans-jan-6.html,The Republicans and the Jan. 6 Commission,The Jan. 6 commission; children killed in Gaza; the Wuhan lab theory; the Ohio vaccine lottery; ultramarathoner deaths; early motherhood; determined to live.,article,Letter,,"['United States Politics and Government', 'Storming of the US Capitol (Jan, 2021)', 'Coronavirus (2019-nCoV)', 'Vaccination and Immunization', 'Marathon Running', 'Parenting', 'Death and Dying']"
4011,2021-05-28,https://www.nytimes.com/video/us/100000007788624/california-newsom-vaccine-lottery.html,California to Give $116.5 million to Vaccinated Residents,Gov. Gavin Newsom of California announced on Thursday a $116.5 million giveaway to residents who have received a coronavirus vaccination in an effort to motivate people to get a shot.,multimedia,Video,,"['Vaccination and Immunization', 'Coronavirus (2019-nCoV)']"
4012,2021-05-28,https://www.nytimes.com/2021/05/28/science/science-books-dan-frank-pantheon.html,"Reading Dan Frank, Book Editor and ‘Champion of the Unexampled’","Alan Lightman, Janna Levin and others recall the editor who shaped their work and a literary genre. Plus, more reading recommendations in the Friday edition of the Science Times newsletter.",article,News,,"['Writing and Writers', 'Books and Literature', 'Letters', 'Science and Technology', 'Black Holes (Space)', 'Philosophy', 'your-feed-science']"
4013,2021-05-28,https://www.nytimes.com/2021/05/28/style/i-want-to-invest-in-my-wardrobe-help.html,I Want to Invest in My Wardrobe. Help!,A reader wonders what they can buy that lasts.,article,News,,"['Content Type: Service', 'Fashion and Apparel', 'Dresses']"
4014,2021-05-28,https://www.nytimes.com/2021/05/28/health/summer-camps-masks-covid-19.html,The C.D.C. says unvaccinated children at U.S. camps can go without masks most of the time when they are outside.,"Federal health officials also said that camps where all staff and campers are vaccinated can drop many restrictions, including masks, and return to full capacity.",article,News,,"['internal-essential', 'Vaccination and Immunization', 'Coronavirus (2019-nCoV)', 'Camps and Camping']"
4015,2021-05-28,https://www.nytimes.com/2021/05/28/us/christopher-stone-dead.html,"Christopher Stone, Who Proposed Legal Rights for Trees, Dies at 83",A law review article he wrote in 1972 kick-started a worldwide movement to grant nature the same rights enjoyed by human beings.,article,Obituary (Obit),,"['Deaths (Obituaries)', 'Legal Profession', 'Environment', 'Conservation of Resources']"
4016,2021-05-28,https://www.nytimes.com/2021/05/28/sports/tennis/french-open-2021-naomi-osaka.html,"At the French Open, Naomi Osaka Seeks Comfort on Clay and No Interviews","The world No. 2 has said she won’t talk to journalists at the tournament, which begins on Sunday, but she faces a bigger obstacle: her record on clay.",article,News,,"['Tennis', 'French Open (Tennis)', 'Social Media', 'Mental Health and Disorders']"
4017,2021-05-28,https://www.nytimes.com/interactive/2021/05/28/arts/music/pop-recommendations-nicki-minaj.html,5 Songs to Listen to Right Now,"Here are five new and notable songs, including Sleater-Kinney’s latest and Nicki Minaj’s rap reunion with Drake and Lil Wayne.",multimedia,Interactive Feature,,['Pop and Rock Music']
4018,2021-05-28,https://www.nytimes.com/2021/05/28/us/shecession-america-europe-child-care.html,Covid Shuttered Schools Everywhere. So Why Was the ‘She-cession’ Worse in the U.S.?,"Millions of women were forced to quit or downsize their careers, but lack of child care was only one factor. One study found that several other policies also had significant effects on employment losses.",article,News,,"['Women and Girls', 'Unemployment', 'Coronavirus (2019-nCoV)', 'Child Care']"
4019,2021-05-28,https://www.nytimes.com/2021/05/28/briefing/capitol-riot-memorial-day-french-open.html,"Capitol Riot, Memorial Day, French Open: Your Friday Evening Briefing",Here’s what you need to know at the end of the day.,article,briefing,,[]
4020,2021-05-28,https://www.nytimes.com/2021/05/28/well/covid-outdoor-gathering-advice.html,"So, You Want to Mingle Outdoors This Summer?",Going to Disney World this summer? Or to your niece’s sixth birthday party? Here’s how to do it safely.,article,News,,"['Coronavirus Risks and Safety Concerns', 'Coronavirus (2019-nCoV)', 'Summer (Season)', 'Vaccination and Immunization', 'AMUSEMENT AND THEME PARKS', 'Parties (Social)', 'Quarantine (Life and Culture)', 'Content Type: Service']"
4021,2021-05-28,https://www.nytimes.com/2021/05/28/world/middleeast/israel-gaza.html,An Israeli Death and the Tangled Conflict Left Behind,"A Palestinian rocket from Gaza strikes an Israeli apartment building, killing a resident. A Palestinian work crew from the West Bank cleans up the mess.",article,News,,"['Palestinians', 'Civilian Casualties', 'Defense and Military Forces', 'War and Armed Conflicts', 'War Crimes, Genocide and Crimes Against Humanity']"
4022,2021-05-28,https://www.nytimes.com/video/us/politics/100000007787698/biden-troops-virginia-speech.html,Biden Honors Service Members Ahead of Memorial Day,"President Biden addressed military members at Joint Base Langley-Eustis in Virginia on Friday, honoring the sacrifices of combat veterans and looking toward the planned withdrawal from Afghanistan later this year.",multimedia,Video,,"['Memorial Day', 'Afghanistan War (2001- )', 'United States Defense and Military Forces']"
4023,2021-05-28,https://www.nytimes.com/2021/05/28/us/mollie-tibbetts-murder-guilty-sentence.html,Farmworker Convicted of Fatally Stabbing Iowa College Student,Cristhian Bahena Rivera was found guilty of first-degree murder in the killing of Mollie Tibbetts in 2018. Donald J. Trump had seized on her death to rail against illegal immigration.,article,News,,"['Murders, Attempted Murders and Homicides', 'Illegal Immigration']"
4024,2021-05-28,https://www.nytimes.com/2021/05/29/crosswords/daily-puzzle-2021-05-30.html,Game Over,Adam Wagner knocks us out with a masterful Sunday debut.,article,News,,['Crossword Puzzles']
4025,2021-05-28,https://www.nytimes.com/2021/05/28/science/curevac-vaccine-coronavirus-results.html,"Early analysis suggests that another mRNA vaccine is safe, but its effectiveness isn’t yet known.",The German company CureVac is developing an RNA vaccine that could be substantially cheaper than Moderna or Pfizer.,article,News,,"['Vaccination and Immunization', 'Coronavirus (2019-nCoV)', 'Clinical Trials']"
4026,2021-05-28,https://www.nytimes.com/2021/05/28/us/politics/biden-climate-change-fossil-fuels.html,Why Biden Isn’t Cracking Down on Fossil Fuels,"Environmental activists had high hopes when he entered office, but have found his record mixed.",article,News,,"['Oil (Petroleum) and Gasoline', 'Global Warming', 'Greenhouse Gas Emissions', 'United States Politics and Government']"
