date,url,headline,articles,doc_type,material_type,section,keywords,label
2020-01-27,https://www.nytimes.com/2020/01/27/us/politics/impeachment-live.html,"Impeachment Trial Highlights: Trump’s Lawyers Avoid Bolton, Giuliani Surfaces and a History Lesson",Senators hear the second installment of President Trump’s legal defense and arguments for why he should not be removed from office.,article,News,,"['United States Politics and Government', 'Presidential Election of 2020', 'Impeachment', 'Trump-Ukraine Whistle-blower Complaint and Impeachment Inquiry']",politics
2020-01-27,https://www.nytimes.com/2020/01/27/world/europe/france-tear-gas-grenades.html,France to Stop Using TNT-Loaded Tear Gas Grenades,The government has started to acknowledge concerns about the force that the police use against protesters. But critics say doing away with the grenades is little more than a gesture.,article,News,,"['Demonstrations, Protests and Riots', 'Police Brutality, Misconduct and Shootings', 'Yellow Vests Movement', 'Tear Gas']",world
2020-01-27,https://www.nytimes.com/2020/01/27/dining/kenji-moo-shu-mushrooms-recipe.html,"Moo Shu, Now With Less Meat","Faced with a glut of mushrooms, J. Kenji López-Alt added them to a classic Joyce Chen recipe. The result? Tasty, and alliterative.",article,News,,"['Cooking and Cookbooks', 'Chinese Food (Cuisine)', 'Mushrooms']",dining
2020-01-27,https://www.nytimes.com/2020/01/27/world/middleeast/trump-netanyahu-gantz-israel-palestinians-peace.html,Trump’s Mideast Plan Could Give Israel Sovereignty Over Much of Jordan Valley,"The president, joined by Prime Minister Benjamin Netanyahu of Israel, will announce the plan at the White House on Tuesday.",article,News,,"['United States Politics and Government', 'United States International Relations', 'Palestinians']",world
2020-01-27,https://www.nytimes.com/2020/01/27/theater/goodnight-nobody-princeton-review.html,"Review: In ‘Goodnight Nobody,’ a Getaway Goes Awry","Haunted by Chekhov’s “The Seagull,” Rachel Bonds’s restless and friable play gathers a group of mostly artists at a lakeside retreat.",article,News,,['Theater'],theater
2020-01-27,https://www.nytimes.com/2020/01/27/world/europe/auschwitz-memorial-anniversary.html,"At Auschwitz, Holocaust Survivors Plead ‘Never Forget’","Organizers sought to put a spotlight on the stories of survivors, as this may be the last time that such a large number will be able to gather in one place.",article,News,,"['Holocaust and the Nazi Era', 'Concentration Camps', 'World War II (1939-45)', 'Jews and Judaism', 'War Crimes, Genocide and Crimes Against Humanity']",world
2020-01-27,https://www.nytimes.com/2020/01/27/nyregion/bridgeport-shooting.html,Brazen Shooting Near Courthouse May Have Been Revenge for a Murder,"After assailants fired into a car in Bridgeport, Conn., wounding four people, the police chief tied the attack to a killing the night before.",article,News,,[],nyregion
2020-01-27,https://www.nytimes.com/2020/01/27/world/americas/brazil-flood.html,Powerful Storm Kills 47 in Brazil,"Rain is still pouring over the affected region, overwhelming rescue workers and worsening conditions for the 18,000 people who have been forced from their homes. At least 4 people are missing.",article,News,,"['Floods', 'Landslides and Mudslides', 'Deaths (Fatalities)', 'Rain']",world
2020-01-27,https://www.nytimes.com/2020/01/27/us/politics/pete-buttigieg-iowa-south-carolina.html,How Pete Buttigieg Tailors His Message to Black and White Voters,"Mr. Buttigieg is the star of the show at his campaign rallies in Iowa, where his crowds are virtually all white. In South Carolina, in front of black audiences, he still needs help telling his story.",article,News,,"['Presidential Election of 2020', 'Primaries and Caucuses']",politics
2020-01-27,https://www.nytimes.com/2020/01/27/arts/music/eminem-billboard.html,Eminem Earns His 10th Straight No. 1 Album,"“Music to Be Murdered By,” another typically controversial album by the 47-year-old rapper, was a surprise release on Jan. 17.",article,News,,"['Rap and Hip-Hop', 'Pop and Rock Music', 'Manchester Arena Bombing (May, 2017)', 'Las Vegas, Nev, Shooting (October, 2017)']",arts
2020-01-27,https://www.nytimes.com/2020/01/27/nyregion/new-york-city-coronavirus.html,New York Braces for Coronavirus: ‘It’s Inevitable’,"In Queens, some who recently returned from China have even self-quarantined. But officials have urged calm.",article,News,,"['Coronavirus (2019-nCoV)', 'Lunar New Year', 'Quarantines', 'Travel Warnings']",nyregion
2020-01-27,https://www.nytimes.com/2020/01/27/us/politics/sandy-hook-hoaxer-arrest.html,A Notorious Sandy Hook Tormentor Is Arrested in Florida,"Wolfgang Halbig, who has falsely accused the families of shooting victims in Newtown, Conn., of constructing an elaborate hoax, was charged with the unlawful possession of personal identification.",article,News,,"['Newtown, Conn, Shooting (2012)', 'Libel and Slander', 'Fringe Groups and Movements', 'School Shootings and Armed Attacks']",politics
2020-01-27,https://www.nytimes.com/2020/01/27/business/economy/trump-steel-tariffs.html,"Trump Expands Steel Tariffs, Saying They Are Short of Aim",The president plans tariffs on metal items like nails and cables after his earlier move raised the cost of making those products in the United States.,article,News,,"['International Trade and World Market', 'Customs (Tariff)', 'Protectionism (Trade)', 'United States Economy', 'Steel and Iron', 'Aluminum', 'Prices (Fares, Fees and Rates)']",business
2020-01-27,https://www.nytimes.com/2020/01/27/opinion/letters/singapore-responds.html,‘Correction Notices’: Singapore Responds,The Singapore government defends its policy of issuing corrections to online posts.,article,Letter,,[],opinion
2020-01-27,https://www.nytimes.com/2020/01/27/us/politics/paula-white-miscarriage-video.html,Paula White Says Video About ‘Satanic Pregnancies’ Was Taken Out of Context,"Ms. White, who recently joined the Trump administration as a religious adviser, said her remarks referred to a Bible passage.",article,News,,"['United States Politics and Government', 'Evangelical Movement', 'Social Media', 'Pregnancy and Childbirth', 'Occult Sciences', 'Bible']",politics
2020-01-27,https://www.nytimes.com/2020/01/27/arts/music/review-das-barbecu.html,Review: ‘Das Barbecü’ Is Wagner’s ‘Ring’ With a Side of Brisket,This country-western parody of the operatic epic is set amid dining tables at a Manhattan barbecue restaurant.,article,Review,,"['Opera', 'Theater']",arts
2020-01-27,https://www.nytimes.com/2020/01/27/arts/design/mystic-lamb-ghent-altarpiece-van-eyck.html,"Up Close, There’s More to the Ghent Altarpiece Than the Lamb","After causing a stir on social media, the unveiling of a restored panel kicks off a year celebrating the late-medieval master Jan van Eyck.",article,News,,"['Art', 'Restoration and Renovation', 'Museums', 'Middle Ages (Historical Period)']",arts
2020-01-27,https://www.nytimes.com/2020/01/27/us/supreme-court-trump-green-cards.html,Supreme Court Allows Trump’s Wealth Test for Green Cards,"The new policy revised the so-called public charge rule, making immigrants ineligible for permanent legal status if they use public benefits like Medicaid and food stamps.",article,News,,"['Immigration and Emigration', 'Green Cards (US)', 'Welfare (US)', 'United States Politics and Government']",us
2020-01-27,https://www.nytimes.com/2020/01/27/opinion/letters/senate-trial-trump.html,The Push for Witnesses at the Impeachment Trial,"Readers discuss John Bolton’s book, the chief justice’s ability to insist on witnesses, Adam Schiff’s “head on a pike” comment, Lev Parnas and more.",article,Letter,,"['Impeachment', 'United States Politics and Government']",opinion
2020-01-27,https://www.nytimes.com/2020/01/27/opinion/letters/kobe-bryant-death.html,"Remembering Kobe Bryant: ‘Today, We All Cry’",A reader who chronicled the basketball star’s early career says “he also lit up a room.” Also: The departure of New York’s subways chief.,article,Letter,,"['Subways', 'Aviation Accidents, Safety and Disasters']",opinion
2020-01-27,https://www.nytimes.com/2020/01/27/science/albatross-ocean-radar.html,"They’re Stealthy at Sea, but They Can’t Hide From the Albatross",Researchers outfitted 169 seabirds with radar detectors to pinpoint vessels that had turned off their transponders.,article,News,,"['Birds', 'Fishing, Commercial', 'Oceans and Seas', 'Research', 'Radar', 'your-feed-science', 'Wildlife Trade and Poaching', 'Human Trafficking']",science
2020-01-27,https://www.nytimes.com/2020/01/27/science/fire-coneflowers-echinacea-pollination.html,A Prairie Flower That Flourishes With Fire,Research over two decades on prairie land in western Minnesota shows how controlled burns encouraged a plant to generate seeds.,article,News,,"['Wildfires', 'Research', 'Gardens and Gardening', 'Reproduction (Biological)', 'Flowers and Plants', 'Echinacea', 'your-feed-science']",science
2020-01-27,https://www.nytimes.com/2020/01/27/business/cheap-airfare.html,"In the Race for Cheap Airfare, It’s You vs. the Machine","Travel providers now use software to re-price their offerings, sometimes dozens of times a day, putting travelers at a big disadvantage.",article,News,,"['Travel and Vacations', 'Prices (Fares, Fees and Rates)', 'Hotels and Travel Lodgings', 'Business Travel', 'Artificial Intelligence', 'AIRLINES AND AIRPLANES']",business
2020-01-27,https://www.nytimes.com/slideshow/2020/01/27/obituaries/photographs-by-bill-ray.html,Photographs by Bill Ray,"Mr. Ray, who died at 83, was one of the last staff photographers for the weekly Life magazine.",multimedia,Slideshow,,[],obituaries
2020-01-27,https://www.nytimes.com/2020/01/27/arts/bill-ray-dead.html,"Bill Ray, Photographer of Indelible Moments, Dies at 83","He captured Marilyn Monroe singing “Happy birthday, Mr. President,” Elvis Presley as an Army private, scenes of war and urban unrest, and much more.",article,Obituary (Obit),,"['Deaths (Obituaries)', 'Photography']",arts
2020-01-27,https://www.nytimes.com/2020/01/27/us/kobe-bryant-sikorsky-helicopter.html,What We Know About the Helicopter in Kobe Bryant’s Death,"The Sikorsky S-76B helicopter, a luxury model widely used for V.I.P. travel, was a favorite of Mr. Bryant, who often commuted by helicopter during his playing career.",article,News,,"['Aviation Accidents, Safety and Disasters', 'Helicopters', 'Deaths (Fatalities)']",us
2020-01-27,https://www.nytimes.com/2020/01/27/us/politics/iowa-democrats-bernie-sanders.html,"In Iowa, the ‘Not Sanders’ Democrats Find Voters Torn","As the liberal Bernie Sanders tightens his grip in Iowa, more traditional Democrats remain split among his four leading competitors, or are unsure altogether of whom to support.",article,News,,"['Presidential Election of 2020', 'Primaries and Caucuses', 'Polls and Public Opinion']",politics
2020-01-27,https://www.nytimes.com/2020/01/27/theater/slave-play-broadway-interviews.html,Was Broadway Ready for ‘Slave Play’?,"The show about race, sex and trauma didn’t earn back its costs, but did demonstrate that audiences would turn out to see, and argue about, risky material.",article,News,,['Theater'],theater
2020-01-27,https://www.nytimes.com/2020/01/27/dining/spotted-pig-closes-ken-friedman.html,"The Spotted Pig, Where Employees Were Sexually Harassed, Closes","The West Village restaurant has shuttered just weeks after its owner, Ken Friedman, agreed to a monetary settlement with 11 former employees.",article,News,,"['Restaurants', 'Shutdowns (Institutional)', 'Sexual Harassment', 'Workplace Hazards and Violations', 'Chefs', '#MeToo Movement']",dining
2020-01-27,https://www.nytimes.com/slideshow/2020/01/27/obituaries/a-selection-of-jason-polans-illustrations-commissioned-for-page-a3-of-the-new-york-times.html,The Work of Jason Polan,Artist Jason Polan has died.,multimedia,Slideshow,,[],obituaries
2020-01-27,https://www.nytimes.com/2020/01/27/style/michou-dead.html,"Michou, Whose Drag Cabaret Was the Toast of Paris, Dies at 88","Since 1956, his jewel box of a club in storied Montmartre has drawn a host of luminaries, turning the proprietor himself into one.",article,Obituary (Obit),,"['Deaths (Obituaries)', 'Transvestism', 'Bars and Nightclubs']",style
2020-01-27,https://www.nytimes.com/2020/01/27/dining/caramelized-shallot-pasta-alison-roman.html,"The Tomato-y, Shallot-y Pasta You Didn’t Know You Wanted","Let’s be clear: Alison Roman doesn’t take requests. But sometimes, there are exceptions.",article,News,,"['Cooking and Cookbooks', 'Pasta', 'Shallots']",dining
